Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
823,Medon Berisha,0.1,2024-2025,20,al ALB,Lecce,it Serie A,17,716,8,7,10,5,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0.1,0.03,3,0,0,0.8,25,26.7,0.3,MF
824,Bryan Cristante,0.1,2024-2025,29,it ITA,Roma,it Serie A,30,2045,22.7,23,7,0,0.2,0.1,0.3,0.2,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0,0.07,1.3,0.13,0.57,0.3,23.3,16.9,0,MF
825,Antonio Nusa,0.1,2024-2025,19,no NOR,RB Leipzig,de Bundesliga,25,1558,17.3,16,9,0,0.2,0.2,0.3,0.2,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,0.1,0.1,0,0.07,1.4,0.13,0.43,0.4,29.2,19,0,"MF,DF"
826,Aimen Moueffek,0.1,2024-2025,23,fr FRA,Saint-Étienne,fr Ligue 1,22,1039,11.5,13,9,2,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0,0.11,0.9,0,0,0.2,20,15.6,0,MF
827,Alieu Fadera,0.1,2024-2025,22,gm GAM,Como,it Serie A,28,1644,18.3,20,8,6,0.1,0.2,0.2,0.1,0,0,0,0.1,0.1,0.2,0.3,0.1,0.3,0,0,-0.1,0.06,1.5,0.04,0.11,0.5,32.1,18.6,0,"FW,DF"
828,Amadou Haidara,0.1,2024-2025,26,ml MLI,RB Leipzig,de Bundesliga,28,1320,14.7,16,12,2,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0,0.08,1.2,0,0,0.1,5.6,18.6,0,MF
829,Pascal Groß,0.1,2024-2025,33,de GER,Dortmund,de Bundesliga,30,2327,25.9,28,2,0,0,0.3,0.3,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,-0.1,0.2,0.09,1,0,0,0.3,25.9,17.5,0,"MF,DF"
830,Kévin Danois,0.1,2024-2025,20,fr FRA,Auxerre,fr Ligue 1,22,1460,16.2,16,6,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.09,1,0,0,0.2,17.6,17.4,0,MF
831,Ivan Ili?,0.1,2024-2025,23,rs SRB,Torino,it Serie A,19,920,10.2,9,10,4,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,-0.1,0.09,1.1,0.09,0.25,0.4,36.4,21.9,0.2,MF
832,Mario Lemina,0.1,2024-2025,30,ga GAB,Wolves,eng Premier League,17,1364,15.2,15,2,0,0.1,0.2,0.3,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0.1,0.08,1.2,0.06,0.2,0.3,27.8,21.9,0,"MF,DF"
833,Simon Sohm,0.1,2024-2025,23,ch SUI,Parma,it Serie A,37,2989,33.2,36,1,0,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,-0.1,0.09,1,0.12,0.31,0.4,38.2,18.8,0,MF
834,Ola Solbakken,0.1,2024-2025,25,no NOR,Empoli,it Serie A,21,760,8.4,8,13,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,-0.1,-0.1,-0.1,0.2,0.5,0,0,0.4,75,12.7,0,"MF,FW"
835,Alfonso Pedraza,0.1,2024-2025,28,es ESP,Villarreal,es La Liga,12,460,5.1,4,8,2,0,0.4,0.4,0,0,0,0,0.1,0.1,0.3,0.4,0.3,0.4,-0.1,-0.1,0.1,0.09,1,0,0,0.4,40,13.9,0,"DF,MF"
836,Trevoh Chalobah,0.1,2024-2025,25,eng ENG,2 Teams,eng Premier League,25,1970,21.9,23,2,5,0.1,0,0.2,0.1,0,0,0,0.1,0.1,0.1,0.2,0,0.2,0,0,0,0.11,0.8,0.17,0.5,0.3,33.3,13.5,0,DF
837,Aljoscha Kemlein,0.1,2024-2025,19,de GER,Union Berlin,de Bundesliga,15,922,10.2,11,4,4,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,-0.1,0.09,1.1,0.09,0.33,0.3,27.3,17.4,0.1,MF
838,Théo Sainte-Luce,0.1,2024-2025,25,fr FRA,Montpellier,fr Ligue 1,16,1018,11.3,11,5,4,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,-0.1,0.15,0.7,0.13,0.25,0.4,50,10.8,0,DF
839,Berat Djimsiti,0.1,2024-2025,31,al ALB,Atalanta,it Serie A,34,2640,29.3,32,2,1,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.13,0.7,0.05,0.25,0.1,20,9.7,0,DF
840,Harry Maguire,0.1,2024-2025,31,eng ENG,Manchester Utd,eng Premier League,27,1758,19.5,19,8,3,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.12,0.8,0.07,0.17,0.3,40,8.2,0,DF
841,Mario Martín,0.1,2024-2025,20,es ESP,Valladolid,es La Liga,30,1748,19.4,20,10,3,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0,0.06,1.4,0,0,0.7,46.4,21.4,0,MF
842,Theo Hernández,0.1,2024-2025,26,fr FRA,Milan,it Serie A,33,2696,30,30,3,2,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0.1,-0.1,0.04,1.4,0.09,0.29,0.5,32.6,22.4,0.1,DF
843,Jonathan Bamba,0.1,2024-2025,28,ci CIV,Celta Vigo,es La Liga,12,811,9,10,2,4,0,0.1,0.1,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,-0.1,-0.1,0.06,1.4,0,0,0.7,46.2,18.4,0,"FW,MF"
844,Rasmus Kristensen,0.1,2024-2025,27,dk DEN,Eint Frankfurt,de Bundesliga,30,2513,27.9,28,2,0,0.2,0.1,0.3,0.2,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0,0.1,0.9,0.21,0.63,0.3,33.3,13.7,0,DF
845,Jack Clarke,0.1,2024-2025,23,eng ENG,Ipswich Town,eng Premier League,32,1181,13.1,12,20,3,0,0.3,0.3,0,0,0,0,0.1,0.1,0.2,0.3,0.1,0.3,-0.1,-0.1,0.1,0.07,1.3,0,0,0.2,11.8,18.9,0,"FW,MF"
846,João Palhinha,0.1,2024-2025,29,pt POR,Bayern Munich,de Bundesliga,17,673,7.5,6,11,6,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,-0.1,-0.1,0,0.07,1.3,0,0,0.4,30,15.2,0,MF
847,Keane Lewis-Potter,0.1,2024-2025,23,eng ENG,Brentford,eng Premier League,38,3093,34.4,36,2,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0,0.11,0.8,0.04,0.07,0.4,50,20.2,0,"DF,FW"
848,Edoardo Goldaniga,0.1,2024-2025,30,it ITA,Como,it Serie A,32,2532,28.1,28,4,3,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.21,0.4,0.08,0.2,0.2,41.7,9.3,0,DF
849,Anuar,0.1,2024-2025,29,ma MAR,Valladolid,es La Liga,26,1720,19.1,21,5,2,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0,0.2,0,0,-0.1,0.15,0.6,0.18,0.4,0.3,45.5,12.8,0,"MF,FW"
850,Armin Gigovic,0.1,2024-2025,22,ba BIH,Holstein Kiel,de Bundesliga,31,1895,21.1,23,8,2,0.2,0,0.3,0.2,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,-0.1,0.07,1.2,0.19,0.5,0.5,38.5,19,0,MF
851,Pablo Fornals,0.1,2024-2025,28,es ESP,Betis,es La Liga,26,1827,20.3,22,4,2,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,-0.2,0.08,1.1,0.09,0.5,0.2,17.4,21.7,0,"MF,FW"
852,Alex Scott,0.1,2024-2025,20,eng ENG,Bournemouth,eng Premier League,20,755,8.4,8,12,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.05,1.8,0,0,0.7,40,21.1,0.1,MF
853,Strahinja Pavlovi?,0.1,2024-2025,23,rs SRB,Milan,it Serie A,24,1864,20.7,21,3,13,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0.11,0.8,0.12,0.25,0.4,47.1,15.7,0,DF
854,Koni De Winter,0.1,2024-2025,22,be BEL,Genoa,it Serie A,25,2135,23.7,23,2,2,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.16,0.5,0.23,0.43,0.3,53.8,8.8,0,DF
855,Lewis Ferguson,0.1,2024-2025,24,sct SCO,Bologna,it Serie A,16,983,10.9,10,6,9,0.1,0.1,0.2,0,0.1,0.1,0,0.1,0,0.1,0.2,0.1,0.1,0,0,0,0.03,0.5,0,0,0.1,20,22.9,0,MF
856,Daniel Svensson,0.1,2024-2025,22,se SWE,Dortmund,de Bundesliga,12,781,8.7,8,4,0,0.1,0.3,0.5,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0.2,0.13,0.7,0.17,0.5,0.2,33.3,13.1,0,"DF,FW"
857,Mikkel Damsgaard,0.1,2024-2025,24,dk DEN,Brentford,eng Premier League,38,2911,32.3,34,4,0,0.1,0.3,0.4,0.1,0,0,0,0.1,0.1,0.3,0.3,0.2,0.3,0,0,0,0.08,1.1,0.06,0.29,0.2,20,17.6,0.1,"MF,FW"
858,João Gomes,0.1,2024-2025,23,br BRA,Wolves,eng Premier League,36,2974,33,35,1,0,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.08,1.1,0.09,0.43,0.2,20,18.3,0,MF
859,Moritz Jenz,0.1,2024-2025,25,de GER,Mainz 05,de Bundesliga,19,1600,17.8,18,1,4,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.16,0.6,0,0,0.2,40,9,0,DF
860,Tom Louchet,0.1,2024-2025,21,fr FRA,Nice,fr Ligue 1,22,775,8.6,7,15,8,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0,0,-0.1,0.07,1.4,0.08,0.25,0.5,33.3,20,0.1,"DF,MF"
861,Ilias Akhomach,0.1,2024-2025,20,ma MAR,Villarreal,es La Liga,11,584,6.5,7,4,1,0.2,0,0.2,0.2,0,0,0,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.1,-0.2,0.03,2.6,0.06,0.17,0.9,35.3,23.3,0,"MF,FW"
862,Jonathan Clauss,0.1,2024-2025,31,fr FRA,Nice,fr Ligue 1,28,2303,25.6,27,1,0,0.1,0.3,0.4,0.1,0,0,0,0.1,0.1,0.3,0.4,0.3,0.4,0,0,0,0.09,1,0.12,0.38,0.3,30.8,17.2,0.2,"DF,MF"
863,Jacob Ramsey,0.1,2024-2025,23,eng ENG,Aston Villa,eng Premier League,29,1623,18,19,10,0,0.1,0.2,0.2,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0,0.08,1.1,0.05,0.25,0.2,21.1,16.8,0,"FW,MF"
864,Yaya Kader Fofana,0.1,2024-2025,20,ml MLI,Reims,fr Ligue 1,12,634,7,8,4,2,0.1,0.1,0.3,0.1,0,0,0,0.1,0.1,0.2,0.3,0.1,0.3,0.1,0.1,-0.1,0.05,1.8,0.08,0.25,0.6,30.8,20.1,0,"MF,FW"
865,Sergi Roberto,0.1,2024-2025,32,es ESP,Como,it Serie A,13,696,7.7,8,5,2,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0,0.11,0.8,0,0,0.1,16.7,23.5,0,MF
866,Alessandro Vogliacco,0.1,2024-2025,25,it ITA,2 Teams,it Serie A,22,1487,16.5,18,4,10,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.24,0.4,0.33,0.67,0.2,50,10,0,DF
867,Thomas Meunier,0.1,2024-2025,32,be BEL,Lille,fr Ligue 1,30,1928,21.4,21,9,1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.07,1.3,0.07,0.18,0.5,39.3,16.6,0,DF
868,Eren Dinkçi,0.1,2024-2025,22,de GER,Freiburg,de Bundesliga,23,1196,13.3,13,10,2,0,0.2,0.2,0,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,-0.1,-0.1,0.1,0.08,1.1,0,0,0.2,21.4,19,0,"MF,FW"
869,Álex Grimaldo,0.1,2024-2025,28,es ESP,Leverkusen,de Bundesliga,32,2636,29.3,31,1,1,0.1,0.2,0.3,0.1,0,0,0,0.1,0.1,0.3,0.4,0.3,0.4,0,0,0,0.06,1.5,0.05,0.15,0.4,29.5,21.8,0.3,DF
870,Finn Porath,0.1,2024-2025,27,de GER,Holstein Kiel,de Bundesliga,31,1970,21.9,20,11,1,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0,0.09,1.3,0.07,0.17,0.5,41.4,21.4,0,"DF,MF"
871,Nico Elvedi,0.1,2024-2025,27,ch SUI,Gladbach,de Bundesliga,25,2135,23.7,25,0,2,0,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.18,0.5,0.08,0.33,0.1,25,8.3,0,DF
872,Edu Expósito,0.1,2024-2025,27,es ESP,Espanyol,es La Liga,19,1045,11.6,12,7,5,0,0.2,0.2,0,0,0,0,0.1,0.1,0.3,0.4,0.2,0.4,-0.1,-0.1,-0.1,0.06,1.6,0,0,0.5,33.3,22.2,0.3,MF
873,Johnny Cardoso,0.1,2024-2025,22,us USA,Betis,es La Liga,28,2144,23.8,24,4,3,0.1,0,0.2,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.11,0.8,0.16,0.43,0.3,36.8,14.9,0,MF
874,Gianluca Busio,0.1,2024-2025,22,us USA,Venezia,it Serie A,33,2518,28,28,5,1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,-0.1,0.07,1.3,0.06,0.29,0.3,19.4,17.7,0,MF
875,Hong Hyunseok,0.1,2024-2025,25,kr KOR,Mainz 05,de Bundesliga,23,530,5.9,4,19,9,0,0.2,0.2,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,-0.1,-0.1,0.1,0.8,0,0,0.3,40,10.5,0,MF
876,Emre Can,0.1,2024-2025,30,de GER,Dortmund,de Bundesliga,31,2105,23.4,23,8,0,0.1,0,0.1,0,0.1,0.1,0,0.1,0,0,0.1,0.1,0,0,0,0,0.06,0.3,0.14,1,0,14.3,23.1,0,"DF,MF"
877,Unai López,0.1,2024-2025,28,es ESP,Rayo Vallecano,es La Liga,32,1707,19,23,9,1,0.2,0.1,0.2,0.2,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.06,1.4,0.12,0.27,0.6,42.3,22.8,0.1,MF
878,Alex Sola,0.1,2024-2025,25,es ESP,Getafe,es La Liga,19,1029,11.4,13,6,16,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,-0.1,0,0.06,1.3,0,0,0.2,13.3,18.6,0,"MF,FW"
879,Marc Cucurella,0.1,2024-2025,26,es ESP,Chelsea,eng Premier League,36,2988,33.2,33,3,0,0.2,0,0.2,0.2,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.12,0.7,0.21,0.45,0.3,45.8,16.1,0,DF
880,Rocco Reitz,0.1,2024-2025,22,de GER,Gladbach,de Bundesliga,27,1830,20.3,21,6,0,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,-0.1,0.07,1.1,0.09,0.29,0.3,30.4,16.8,0,MF
881,Jamie Leweling,0.1,2024-2025,23,de GER,Stuttgart,de Bundesliga,27,1663,18.5,22,5,0,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,0,0,-0.1,0.05,1.6,0.07,0.13,0.9,55.2,19.4,0,"MF,FW"
882,Javi Rodríguez,0.1,2024-2025,21,es ESP,Celta Vigo,es La Liga,36,2514,27.9,26,10,1,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.2,0.4,0.25,0.6,0.2,41.7,10.8,0,DF
883,Jean-Eudes Aholou,0.1,2024-2025,30,ci CIV,Angers,fr Ligue 1,26,1959,21.8,26,0,1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.07,1.2,0.07,0.29,0.3,25.9,18.2,0,MF
884,Lorenz Assignon,0.1,2024-2025,24,tg TOG,Rennes,fr Ligue 1,32,2357,26.2,27,5,0,0.1,0.2,0.3,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0,0.1,0.8,0.14,0.6,0.2,22.7,17.5,0,"DF,MF"
885,Joakim Mæhle,0.1,2024-2025,27,dk DEN,Wolfsburg,de Bundesliga,28,2188,24.3,25,3,0,0.1,0.2,0.3,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0.1,0.11,0.7,0.17,0.43,0.3,38.9,17.6,0,DF
886,Emerson Palmieri,0.1,2024-2025,29,it ITA,West Ham,eng Premier League,31,2113,23.5,26,5,4,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.12,0.7,0.13,0.29,0.3,43.8,19,0.1,DF
887,Renato Veiga,0.1,2024-2025,21,pt POR,2 Teams,2 Comps,20,1274,14.2,13,7,14,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0.1,0.08,1.1,0,0,0.4,40,15.1,0.1,"DF,MF"
888,Rubén Peña,0.1,2024-2025,33,es ESP,Osasuna,es La Liga,25,775,8.6,7,18,11,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.07,1.2,0,0,0.3,30,15.4,0,"FW,DF"
889,Malo Gusto,0.1,2024-2025,21,fr FRA,Chelsea,eng Premier League,32,1862,20.7,19,13,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,-0.1,0,0.08,1.1,0,0,0.2,18.2,21.3,0,DF
890,Conor Bradley,0.1,2024-2025,21,nir NIR,Liverpool,eng Premier League,19,754,8.4,7,12,6,0,0.2,0.2,0,0,0,0,0.1,0.1,0.2,0.2,0.2,0.2,-0.1,-0.1,0.1,0.07,1.2,0,0,0.4,30,14.2,0,DF
891,Carlo Boukhalfa,0.1,2024-2025,25,ma MAR,St. Pauli,de Bundesliga,25,1646,18.3,19,6,7,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,-0.1,0.07,1.1,0.1,0.5,0.2,19,16.6,0,MF
892,Jean-Ricner Bellegarde,0.1,2024-2025,26,ht HAI,Wolves,eng Premier League,35,1677,18.6,20,15,2,0.1,0.4,0.5,0.1,0,0,0,0.1,0.1,0.2,0.3,0.1,0.3,0,0,0.2,0.07,1.2,0.09,0.4,0.3,22.7,21.2,0.1,"MF,FW"
893,Wilfried Singo,0.1,2024-2025,23,ci CIV,Monaco,fr Ligue 1,27,2096,23.3,23,4,1,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.11,0.7,0.06,0.2,0.2,29.4,10.8,0,DF
894,Yerry Mina,0.1,2024-2025,29,co COL,Cagliari,it Serie A,31,2569,28.5,31,0,1,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.09,0.9,0.04,0.13,0.3,30.8,11.2,0,DF
895,Christopher Wooh,0.1,2024-2025,22,cm CMR,Rennes,fr Ligue 1,20,1456,16.2,17,3,11,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.13,0.6,0,0,0.2,40,9.2,0,DF
896,Ridgeciano Haps,0.1,2024-2025,31,sr SUR,Venezia,it Serie A,25,1369,15.2,14,11,9,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.08,1,0.07,0.33,0.2,20,17.5,0,DF
897,Gvidas Gineitis,0.1,2024-2025,20,lt LTU,Torino,it Serie A,30,1430,15.9,15,15,2,0.2,0.1,0.3,0.2,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,-0.1,0.04,1.8,0.1,0.38,0.5,27.6,25.5,0.1,MF
898,Maxence Caqueret,0.1,2024-2025,24,fr FRA,2 Teams,2 Comps,27,1660,18.4,21,6,6,0.1,0.2,0.3,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0.1,0.1,0.8,0.13,0.5,0.2,26.7,20.1,0,MF
899,Kirian Rodríguez,0.1,2024-2025,28,es ESP,Las Palmas,es La Liga,21,1758,19.5,21,0,0,0,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0.1,0.08,1.1,0,0,0.4,38.1,21.8,0,MF
900,Martín Payero,0.1,2024-2025,25,ar ARG,Udinese,it Serie A,25,1381,15.3,16,9,2,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0,0.04,2,0.03,0.2,0.3,16.1,23.5,0.1,MF
901,Alessio Romagnoli,0.1,2024-2025,29,it ITA,Lazio,it Serie A,32,2672,29.7,31,1,2,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.12,0.7,0.1,0.29,0.2,35,9.8,0,DF
902,Aridane Hernández,0.1,2024-2025,35,es ESP,Rayo Vallecano,es La Liga,14,1025,11.4,11,3,23,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.11,0.7,0,0,0.2,25,8,0,DF
903,Cheick Doucouré,0.1,2024-2025,24,ml MLI,Crystal Palace,eng Premier League,13,452,5,4,9,4,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.06,1.4,0,,0,0,20.6,0,MF
904,Arthur Theate,0.1,2024-2025,24,be BEL,Eint Frankfurt,de Bundesliga,31,2704,30,31,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,-0.1,-0.1,0,0.07,1.2,0,0,0.3,25,19.2,0,DF
905,Martín Zubimendi,0.1,2024-2025,25,es ESP,Real Sociedad,es La Liga,36,2962,32.9,33,3,0,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.11,0.7,0.08,0.33,0.2,25,13.9,0,MF
906,Adrian Bernabe,0.1,2024-2025,23,es ESP,Parma,it Serie A,21,1453,16.1,18,3,2,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.05,1.7,0.04,0.2,0.3,18.5,26.2,0.4,MF
907,Neco Williams,0.1,2024-2025,23,wls WAL,Nott'ham Forest,eng Premier League,35,2594,28.8,28,7,3,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.06,1.3,0.03,0.14,0.2,18.9,20.2,0,DF
908,Lucas Mincarelli,0.1,2024-2025,20,fr FRA,Montpellier,fr Ligue 1,10,715,7.9,8,2,6,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.09,0.9,0.14,0.5,0.3,28.6,15.3,0,DF
909,Fredrik Jensen,0.1,2024-2025,26,fi FIN,Augsburg,de Bundesliga,20,763,8.5,9,11,2,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.06,1.3,0,,0,0,18.4,0,MF
910,Pol Lirola,0.1,2024-2025,26,es ESP,Marseille,fr Ligue 1,19,680,7.6,5,14,8,0.1,0.3,0.4,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.1,0.8,0.17,1,0.1,16.7,17,0,DF
911,Orel Mangala,0.1,2024-2025,26,be BEL,2 Teams,2 Comps,20,1328,14.8,15,5,1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.07,1.2,0.06,0.17,0.4,35.3,22,0,MF
912,Julian Chabot,0.1,2024-2025,26,de GER,Stuttgart,de Bundesliga,31,2269,25.2,27,4,0,0.1,0,0.2,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.1,0.8,0.16,1,0.1,15.8,12,0,DF
913,Jorge Herrando,0.1,2024-2025,23,es ESP,Osasuna,es La Liga,18,1366,15.2,15,3,20,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.1,0.8,0.08,0.33,0.2,25,11.2,0,DF
914,Sergi Altimira,0.1,2024-2025,22,es ESP,Betis,es La Liga,32,1972,21.9,22,10,6,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0,0.08,1,0,0,0.2,19,21.2,0,MF
915,Federico Valverde,0.1,2024-2025,26,uy URU,Real Madrid,es La Liga,36,3032,33.7,34,2,1,0.2,0.1,0.3,0.2,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0,0.05,1.7,0.11,0.27,0.7,38.6,26.8,0.1,"MF,DF"
916,Wilfred Ndidi,0.1,2024-2025,27,ng NGA,Leicester City,eng Premier League,28,2324,25.8,28,0,0,0,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0.1,0.09,0.9,0,0,0.3,36.4,13.9,0,MF
917,Ryan Christie,0.1,2024-2025,29,sct SCO,Bournemouth,eng Premier League,29,2117,23.5,27,2,0,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,0,0.06,1.4,0.06,0.17,0.5,36.4,19.6,0,MF
918,Tom Bischof,0.1,2024-2025,19,de GER,Hoffenheim,de Bundesliga,31,2559,28.4,30,1,0,0.2,0.1,0.2,0.2,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,-0.1,0.04,1.8,0.1,0.28,0.6,35.3,23.1,0.2,"MF,FW"
919,Nicolò Barella,0.1,2024-2025,27,it ITA,Inter,it Serie A,33,2493,27.7,29,4,2,0.1,0.2,0.3,0.1,0,0,0,0.1,0.1,0.2,0.2,0.2,0.2,0,0,0.1,0.05,1.6,0.07,0.33,0.3,20.9,24.8,0,MF
920,Samuel Mbangula,0.1,2024-2025,20,be BEL,Juventus,it Serie A,23,709,7.9,7,16,13,0.4,0.4,0.8,0.4,0,0,0,0.1,0.1,0.2,0.3,0.1,0.3,0.3,0.3,0.2,0.07,1.1,0.33,0.6,0.6,55.6,18.7,0,FW
